#,Data-set path,Unit Test Grade,ChatGPT Grade,Execution Time
3255,00120_00003,100,90,0.8438499
3256,00120_00004,100,95,0.86383
3257,00121_00003,0,0,1.0342184
3258,00122_00005,0,85,0.8313374
3259,00000_00001,20,90,0.2042957
3260,00000_00002,100,70,0.9162291
3261,00001_00001,20,90,0.2182763
3262,00001_00002,100,50,0.902153
3263,00002_00001,20,95,0.2142112
3264,00002_00002,20,95,0.1691509
3265,00002_00003,20,80,0.1718355
3266,00002_00004,20,85,0.1691639
3267,00002_00005,20,85,0.1767743
3268,00002_00006,20,85,0.2056165
3269,00002_00007,20,85,0.2093976
3270,00002_00009,20,95,0.2139278
3271,00002_00010,20,85,0.2308533
3272,00002_00012,0,50,0.254833
3273,00002_00014,20,65,5.3066744
3274,00002_00017,20,40,0.2561398
3275,00002_00018,20,75,0.1673354
3276,00002_00019,20,85,0.1757388
3277,00002_00022,20,85,0.2578792
3278,00002_00025,20,85,0.2066628
3279,00002_00027,100,60,1.0076639
3280,00002_00032,0,70,0.2342022
3281,00002_00033,0,50,0.1866668
3282,00002_00035,0,20,0.2240527
3283,00002_00036,0,50,0.173938
3284,00002_00037,0,20,0.1743038
3285,00002_00040,0,75,0.2096568
3286,00002_00042,0,75,0.2125091
3287,00002_00049,0,30,0.2267177
3288,00003_00001,20,100,0.2400932
3289,00004_00001,20,100,0.1878452
3290,00004_00002,20,100,0.2072427
3291,00004_00003,20,90,0.1772994
3292,00004_00005,100,90,0.1980195
3293,00005_00001,0,0,0.2889547
3294,00007_00001,20,85,0.2137729
3295,00008_00001,20,85,0.2000232
3296,00011_00001,20,90,0.2215669
3297,00012_00001,20,95,0.2412514
3298,00012_00004,20,35,0.2712492
3299,00013_00001,0,0,1.0273036
3300,00014_00001,20,100,0.1751495
3301,00014_00002,100,95,0.1781316
3302,00016_00001,100,85,0.1736157
3303,00016_00002,100,45,0.2188903
3304,00017_00001,100,95,0.99092
3305,00017_00002,100,100,0.873582
3306,00018_00001,20,100,0.159401
3307,00019_00001,20,80,0.1751456
3308,00019_00002,20,95,0.1700747
3309,00019_00004,20,90,0.167263
3310,00019_00009,100,85,0.2057482
3311,00019_00010,100,90,0.2670691
3312,00019_00011,100,90,0.2359162
3313,00019_00016,20,100,0.252217
3314,00019_00018,0,50,0.2515984
3315,00019_00020,0,70,0.1873487
3316,00022_00001,20,80,0.1913721
3317,00022_00002,20,95,0.221736
3318,00023_00002,100,90,0.2165342
3319,00024_00001,20,90,0.2353612
3320,00025_00001,20,85,0.2422713
3321,00025_00002,20,65,0.2316594
3322,00025_00003,0,70,0.2423328
3323,00025_00004,20,70,0.1877187
3324,00025_00005,20,80,0.1960929
3325,00026_00001,100,100,0.1751296
3326,00027_00001,20,90,0.1977726
3327,00027_00002,20,85,0.2156042
3328,00030_00003,20,100,0.2176602
3329,00031_00003,100,90,1.0271203
3330,00033_00006,0,0,1.0895493
3331,00035_00001,100,90,1.387584
3332,00036_00001,0,85,1.1084575
3333,00037_00001,100,75,1.0947434
3334,00043_00001,100,85,1.0073874
3335,00045_00001,20,100,0.1992412
3336,00046_00001,20,90,0.2468924
3337,00048_00003,20,80,0.228898
3338,00050_00001,20,90,0.2336494
3339,00050_00002,20,80,0.2279153
3340,00050_00003,20,90,0.2332971
3341,00051_00001,100,95,0.9232253
3342,00051_00002,100,95,0.9624357
3343,00051_00003,100,100,1.0105561
3344,00051_00005,100,100,0.8457622
3345,00051_00008,100,95,0.8091081
3346,00051_00009,100,100,0.8744325
3347,00051_00010,100,90,0.9602293
3348,00053_00001,0,0,1.1490326
3349,00054_00002,0,0,0.9571334
3350,00054_00003,0,0,0.9824487
3351,00056_00001,100,85,0.7872641
3352,00056_00002,100,80,1.0022618
3353,00056_00004,100,85,0.7756403
3354,00058_00001,20,95,0.1736743
3355,00060_00001,20,95,0.9553038
3356,00060_00002,100,95,0.8591195
3357,00061_00001,0,90,1.3710476
3358,00061_00002,0,0,1.5019105
3359,00062_00001,0,0,1.1877319
3360,00065_00001,20,95,0.1713329
3361,00065_00002,20,85,0.173355
3362,00065_00004,100,90,0.1723988
3363,00065_00006,0,0,0.1766282
3364,00067_00001,100,90,0.1722804
3365,00067_00002,0,0,0.366998
3366,00067_00003,0,5,0.3474912
3367,00069_00001,0,10,0.3494428
3368,00069_00002,0,0,0.4017671
3369,00070_00001,20,90,0.1916787
3370,00071_00001,20,90,0.1733516
3371,00078_00001,20,70,0.2079771
3372,00078_00002,20,90,0.1749639
3373,00078_00005,0,0,0.1779381
3374,00078_00007,0,60,0.1864122
3375,00078_00009,100,95,0.224069
3376,00079_00001,20,100,0.197726
3377,00079_00002,0,20,1.1714428
3378,00084_00001,20,90,0.1748614
3379,00085_00001,0,45,1.1266739
3380,00085_00002,0,30,1.2711356
3381,00085_00003,0,65,0.9654761
3382,00086_00001,0,55,0.2065119
3383,00091_00001,20,100,0.2034333
3384,00094_00001,20,90,0.2302704
3385,00103_00001,20,80,0.250077
3386,00103_00002,0,0,0.405352
3387,00103_00003,0,30,0.3483906
3388,00103_00004,20,95,5.3899301
3389,00103_00005,0,20,0.3149928
3390,00103_00006,20,80,0.186719
3391,00104_00001,0,75,0.9024744
3392,00105_00001,0,60,1.0105901
3393,00109_00001,20,90,0.1263409
3394,00109_00002,20,80,0.1177537
3395,00112_00001,20,90,0.176729
3396,00115_00001,100,90,0.8270564
3397,00115_00007,100,95,0.8901515
3398,00119_00001,100,95,0.9390393
3399,00119_00002,100,100,0.9550926
3400,00000_00003,100,60,0.1947294
3401,00001_00003,0,0,0.3240669
3402,00002_00008,20,90,0.2016145
3403,00002_00011,20,80,0.2277782
3404,00002_00013,20,80,0.2265049
3405,00002_00015,20,85,0.2538608
3406,00002_00016,20,45,0.169894
3407,00002_00020,20,70,0.1750402
3408,00002_00021,20,90,0.1924652
3409,00002_00023,20,90,0.1804062
3410,00002_00024,20,90,0.2010317
3411,00002_00026,20,95,0.1986905
3412,00002_00029,20,90,0.2139273
3413,00002_00030,20,60,0.2322384
3414,00002_00031,20,65,0.2688207
3415,00002_00034,100,100,0.1850703
3416,00002_00038,100,55,0.1742516
3417,00002_00039,100,85,0.1808508
3418,00002_00052,0,0,0.2873048
3419,00003_00002,20,40,0.1845563
3420,00004_00004,20,15,0.2183465
3421,00004_00006,20,10,0.2208099
3422,00007_00002,0,0,0.3781591
3423,00010_00001,20,90,0.2043715
3424,00012_00002,0,0,0.3590511
3425,00019_00003,20,90,0.1829504
3426,00019_00005,20,90,0.1747952
3427,00019_00006,20,100,0.1671002
3428,00019_00007,100,85,0.1744909
3429,00019_00008,100,90,0.2565373
3430,00019_00012,100,90,0.2093777
3431,00019_00013,100,100,0.3394931
3432,00019_00014,100,100,0.2321459
3433,00019_00015,100,85,0.2116163
3434,00019_00017,100,100,0.1969387
3435,00019_00019,100,90,0.2461232
3436,00019_00021,100,85,0.2002098
3437,00021_00001,0,5,0.3946212
3438,00023_00001,0,0,0.3402649
3439,00028_00001,0,20,0.3965463
3440,00030_00001,0,0,0.3166012
3441,00033_00004,0,0,0.8866116
3442,00033_00005,0,30,0.7736396
3443,00038_00001,100,100,0.8258706
3444,00038_00002,100,100,0.9945412
3445,00048_00001,0,0,0.3562043
3446,00048_00002,0,0,0.3445523
3447,00048_00004,0,0,0.3864105
3448,00048_00005,20,90,0.2257286
3449,00048_00006,20,90,0.1889779
3450,00048_00007,20,85,0.1790776
3451,00048_00008,20,95,0.1860742
3452,00048_00009,20,75,0.2295607
3453,00048_00010,20,65,0.2436579
3454,00048_00011,20,70,0.2617489
3455,00048_00012,20,40,0.3629967
3456,00048_00013,100,60,0.2820453
3457,00048_00014,20,70,0.2543969
3458,00049_00001,20,80,0.2042917
3459,00049_00002,20,70,0.1793269
3460,00049_00003,20,85,0.1750705
3461,00049_00004,20,85,0.2013508
3462,00049_00005,20,100,0.2055577
3463,00049_00006,20,90,0.2129121
3464,00051_00004,100,95,1.2352101
3465,00051_00006,100,100,1.3324631
3466,00051_00007,100,95,0.8373238
3467,00051_00011,100,95,0.7695851
3468,00051_00012,100,100,0.8318409
3469,00051_00013,100,90,1.126242
3470,00051_00014,100,95,0.9888668
3471,00051_00015,100,90,0.9977254
3472,00051_00016,20,90,0.2052665
3473,00053_00002,0,65,1.1857116
3474,00054_00001,0,50,0.8952363
3475,00059_00001,0,10,0.8388248
3476,00059_00002,0,0,1.0252712
3477,00059_00003,0,10,1.0965421
3478,00059_00004,0,0,1.017805
3479,00059_00005,0,0,0.8520595
3480,00059_00006,0,0,0.9943568
3481,00061_00003,100,90,0.1667365
3482,00063_00001,100,100,0.9521408
3483,00063_00002,100,90,1.0106928
3484,00063_00003,20,95,1.2000654
3485,00063_00004,100,100,1.0071815
3486,00063_00005,100,95,0.8890929
3487,00065_00003,100,100,0.1556371
3488,00065_00005,100,100,0.2078813
3489,00065_00007,100,100,0.2357276
3490,00065_00008,100,95,0.1745259
3491,00066_00001,100,95,0.9379198
3492,00066_00002,100,90,0.8865053
3493,00068_00001,0,0,0.398848
3494,00075_00001,20,80,0.1939081
3495,00076_00001,20,60,0.1876382
3496,00078_00003,20,85,0.1819874
3497,00078_00004,20,100,0.1762478
3498,00078_00006,20,90,0.1960081
3499,00078_00008,100,95,0.2067383
3500,00085_00004,20,90,0.9738915
3501,00085_00005,0,0,1.0046099
3502,00087_00001,100,70,0.9606223
3503,00087_00002,100,90,0.9052181
3504,00087_00003,100,100,0.7224922
3505,00092_00001,100,90,0.1733433
3506,00098_00001,100,100,0.8936444
3507,00098_00002,100,100,0.8386027
3508,00098_00003,100,90,0.9848152
3509,00098_00004,100,100,1.170973
3510,00099_00001,0,5,1.0528159
3511,00099_00002,0,0,1.0654326
3512,00099_00003,0,70,0.8590132
3513,00100_00001,100,90,0.1862369
3514,00101_00001,0,50,0.8580212
3515,00108_00002,100,100,1.0204934
3516,00108_00003,100,100,0.9124226
3517,00108_00004,100,100,1.0398866
3518,00108_00005,100,100,1.160611
3519,00108_00008,100,100,0.888213
3520,00111_00001,0,75,0.2725094
3521,00113_00001,20,100,0.1681214
3522,00115_00002,100,95,0.7561555
3523,00115_00003,100,85,0.7973683
3524,00115_00004,100,90,1.0502189
3525,00115_00005,100,90,0.9824834
3526,00116_00004,100,95,1.0362823
3527,00116_00005,100,85,1.1841809
3528,00120_00001,20,95,0.9997717
3529,00120_00002,100,100,0.7880513
3530,00121_00001,0,90,0.892055
3531,00121_00002,0,30,0.8173628
3532,00122_00001,0,0,1.1000756
3533,00122_00002,0,0,1.0496925
3534,00122_00003,0,0,1.0630191
3535,00122_00004,0,0,0.8842512
3536,00000_00010,100,95,0.9644183
3537,00001_00001,100,100,1.0405631
3538,00002_00008,100,95,2.3565902
3539,00002_00009,100,95,1.1325178
3540,00003_00005,100,100,1.2957059
3541,00003_00007,100,100,1.4903635
3542,00003_00008,100,100,1.4694347
3543,00003_00012,100,90,0.9430029
3544,00004_00005,100,95,1.0737494
3545,00005_00001,100,90,0.9960311
3546,00005_00002,100,100,0.9961633
3547,00005_00003,100,100,1.0887838
3548,00006_00008,100,95,0.9113032
3549,00007_00005,100,100,1.3121642
3550,00008_00003,100,90,1.3855357
3551,00008_00004,100,90,1.1539742
3552,00008_00005,100,95,1.0001614
3553,00009_00001,100,85,2.5843449
3554,00009_00002,100,100,1.520647
3555,00010_00001,100,100,1.021678
3556,00011_00001,100,100,1.7206936
3557,00012_00001,100,95,3.8858015
3558,00013_00002,100,100,1.2286735
3559,00013_00003,100,90,1.3171082
3560,00013_00004,100,100,1.2139849
3561,00013_00005,100,100,1.3011673
3562,00015_00003,100,100,1.62043
3563,00015_00004,100,100,1.3279264
3564,00017_00009,100,100,1.3253937
3565,00017_00010,100,100,1.1462612
3566,00017_00014,100,100,1.1096335
3567,00018_00001,100,80,1.042676
3568,00018_00002,100,90,1.1956625
3569,00018_00003,100,90,1.4220586
3570,00019_00008,100,95,1.3335657
3571,00021_00005,100,100,1.0469817
3572,00021_00006,100,90,0.9559335
3573,00021_00007,100,95,0.9972518
3574,00022_00012,20,95,5.9871893
3575,00022_00013,20,90,5.8846805
3576,00022_00014,100,100,1.1641728
3577,00023_00001,100,100,0.8654312
3578,00023_00002,100,100,0.9926885
3579,00024_00022,100,90,1.9173359
3580,00025_00003,100,100,1.0085709
3581,00025_00004,100,100,1.0760974
3582,00026_00001,100,100,1.0274158
3583,00026_00002,100,100,1.0462986
3584,00027_00001,100,100,0.8430705
3585,00027_00002,100,95,0.8222136
3586,00028_00001,100,100,1.0466681
3587,00028_00002,100,90,1.1184595
3588,00028_00003,100,100,1.0154864
3589,00028_00004,100,100,1.0882691
3590,00029_00001,100,90,1.213669
3591,00030_00001,20,100,6.1160959
3592,00030_00002,20,95,6.0824283
3593,00030_00003,100,100,1.0777718
3594,00030_00004,100,100,1.8655126
3595,00031_00001,100,100,1.1136681
3596,00031_00002,100,100,1.0633604
3597,00031_00003,100,100,0.9957133
3598,00032_00001,100,100,1.2792076
3599,00032_00002,100,100,1.1406747
3600,00033_00001,100,100,0.9863697
3601,00033_00002,100,100,0.7269757
3602,00034_00001,100,100,1.8658426
3603,00034_00002,100,95,2.0042821
3604,00035_00001,100,100,1.315685
3605,00035_00002,100,100,1.2736044
3606,00036_00001,100,100,1.4963824
3607,00036_00002,100,100,1.4608284
3608,00036_00003,100,100,1.4670724
3609,00037_00001,100,100,0.9830701
3610,00038_00001,100,100,1.0746726
3611,00038_00002,100,100,1.0159425
3612,00039_00001,100,100,1.803614
3613,00039_00002,100,100,1.7958234
3614,00040_00001,100,100,1.4854746
3615,00040_00002,100,95,1.3506643
3616,00040_00003,100,100,1.0653495
3617,00041_00001,100,100,0.9759614
3618,00042_00004,100,100,1.4853265
3619,00042_00005,100,100,1.6356753
3620,00042_00006,100,95,1.8392086
3621,00042_00007,100,100,1.7874236
3622,00043_00001,100,100,1.171539
3623,00043_00002,100,100,1.0692628
3624,00044_00001,100,100,1.5415969
3625,00044_00002,100,100,1.4909797
3626,00044_00003,100,100,1.6715562
3627,00044_00004,100,100,1.5095201
3628,00045_00002,100,100,1.5100927
3629,00046_00001,100,100,1.1527588
3630,00046_00003,100,100,1.1803622
3631,00046_00005,100,100,1.3170776
3632,00046_00006,100,100,1.2053619
3633,00046_00007,100,90,1.2574491
3634,00046_00008,100,90,1.235027
3635,00046_00009,100,100,1.3153056
3636,00047_00001,100,100,1.0807794
3637,00047_00002,100,100,0.973661
3638,00048_00001,100,100,1.8005161
3639,00048_00003,100,95,2.3368595
3640,00048_00004,100,100,1.7831413
3641,00049_00001,100,100,1.4474528
3642,00050_00004,100,100,0.9789256
3643,00051_00001,100,100,1.1216598
3644,00051_00002,100,100,1.380155
3645,00055_00001,100,70,1.1862815
3646,00056_00001,100,100,0.8955029
3647,00056_00002,100,100,0.8881361
3648,00056_00003,100,100,0.7662225
3649,00057_00005,100,95,1.6084952
3650,00057_00006,100,80,1.6743853
3651,00058_00001,100,90,1.4102114
3652,00058_00002,100,100,1.5338135
3653,00059_00001,100,90,1.0198243
3654,00060_00001,100,90,1.9861152
3655,00060_00002,100,100,1.7117758
3656,00060_00003,100,90,1.763366
3657,00061_00002,100,100,1.0225511
3658,00061_00003,100,100,1.3879926
3659,00061_00004,100,100,1.1625656
3660,00061_00005,100,100,1.3245442
3661,00063_00001,100,100,1.4149533
3662,00063_00002,100,90,1.566814
3663,00063_00003,100,100,1.2523897
3664,00064_00002,100,100,1.5087619
3665,00064_00003,100,100,1.5988325
3666,00064_00005,100,100,1.4764651
3667,00064_00006,100,100,1.3419579
3668,00065_00005,100,100,1.8659787
3669,00065_00007,100,90,2.189337
3670,00066_00002,100,100,0.7213635
3671,00066_00003,100,100,0.8143158
3672,00066_00010,100,100,0.710674
3673,00067_00002,100,100,1.0488823
3674,00067_00004,100,100,1.2781072
3675,00068_00002,100,100,1.3593789
3676,00068_00003,100,100,1.538463
3677,00068_00005,100,100,1.7115398
3678,00068_00006,100,100,1.5210552
3679,00068_00008,100,100,1.4285936
3680,00068_00009,100,95,1.6837846
3681,00068_00010,100,95,1.2213295
3682,00068_00014,100,100,1.3313587
3683,00069_00001,100,100,1.0444619
3684,00069_00002,100,100,0.7804538
3685,00070_00001,100,95,0.8440878
3686,00072_00001,100,100,0.7911188
3687,00073_00001,100,100,0.9056926
3688,00073_00002,100,100,0.9491852
3689,00074_00001,100,100,0.9423281
3690,00074_00002,100,95,0.9319457
3691,00074_00003,100,90,1.0374885
3692,00074_00004,100,80,1.4764825
3693,00074_00005,100,90,1.3043065
3694,00075_00001,0,90,0.7464435
3695,00075_00002,0,90,0.5497036
3696,00076_00003,20,95,5.8866306
3697,00076_00005,20,95,5.999309
3698,00076_00009,20,100,6.133901
3699,00076_00010,20,100,6.0754573
3700,00077_00001,100,100,1.024941
3701,00077_00002,100,100,1.0178363
3702,00078_00001,100,100,1.3454325
3703,00081_00006,100,90,1.4462175
3704,00081_00007,100,85,1.034993
3705,00081_00009,100,80,1.1027383
3706,00081_00010,100,95,1.07224
3707,00083_00013,100,100,1.5686504
3708,00083_00014,100,100,2.2429396
3709,00083_00017,20,90,6.1778845
3710,00086_00001,100,100,1.0696121
3711,00086_00002,100,100,1.0530186
3712,00087_00001,100,100,1.0867616
3713,00087_00002,100,100,1.0040367
3714,00087_00003,100,100,0.9715759
3715,00087_00004,100,100,0.9974936
3716,00088_00001,100,100,0.8148386
3717,00088_00002,100,100,0.7948816
3718,00089_00001,100,100,0.7145279
3719,00089_00002,100,100,0.6337942
3720,00090_00001,100,95,0.7723541
3721,00090_00002,100,100,0.8308306
3722,00090_00003,100,100,0.8917492
3723,00091_00001,100,100,0.9414027
3724,00091_00002,100,100,0.958306
3725,00092_00001,100,100,1.6281198
3726,00092_00002,100,100,2.0465118
3727,00092_00003,100,100,1.718786
3728,00093_00001,100,100,1.184038
3729,00093_00002,100,100,0.9506171
3730,00096_00001,100,100,1.3462365
3731,00096_00002,100,100,1.5814294
3732,00097_00001,100,100,1.5275576
3733,00098_00004,100,100,1.1417755
3734,00099_00001,100,100,1.0289889
3735,00099_00002,100,100,0.8861962
3736,00099_00003,100,100,0.7719877
3737,00099_00004,100,100,0.879678
3738,00100_00002,100,100,1.2287606
3739,00100_00003,100,90,1.3750503
3740,00102_00001,100,100,1.0807204
3741,00102_00002,100,100,1.0242856
3742,00102_00003,100,100,1.0389748
3743,00102_00004,100,100,0.9608742
3744,00103_00001,100,100,0.8287338
3745,00104_00001,100,100,0.7078629
3746,00104_00002,100,100,0.731189
3747,00104_00003,100,100,0.7580055
3748,00105_00001,100,100,0.8172888
3749,00106_00001,100,100,0.8832641
3750,00106_00002,100,100,0.7707071
3751,00106_00003,100,90,0.8109702
3752,00106_00004,100,95,0.9147265
3753,00107_00002,100,100,0.9106991
3754,00108_00002,100,100,0.9535357
3755,00108_00003,100,100,0.9072969
3756,00109_00003,100,100,1.5833745
3757,00109_00004,100,100,2.3467964
3758,00109_00006,100,100,2.1553558
3759,00110_00001,100,100,1.3130534
3760,00110_00002,100,100,1.370487
3761,00110_00003,100,90,1.0484109
3762,00110_00004,100,100,1.1266187
3763,00110_00005,100,95,1.1801999
3764,00110_00006,100,100,1.1569982
3765,00111_00001,100,90,1.1587056
3766,00112_00001,100,100,1.3300403
3767,00113_00001,100,100,1.0406781
3768,00114_00001,100,100,1.3253046
3769,00114_00002,100,100,1.520488
3770,00116_00001,100,100,1.6655368
3771,00116_00004,100,100,1.295413
3772,00116_00005,100,100,1.2672486
3773,00117_00001,100,100,0.99924
3774,00117_00002,100,100,1.312482
3775,00117_00005,100,100,1.341515
3776,00120_00012,100,95,1.0502516
3777,00121_00005,100,100,0.9699475
3778,00122_00001,100,100,0.9695633
3779,00122_00002,100,100,1.075424
3780,00122_00004,100,100,1.0361251
3781,00122_00005,100,100,0.8893024
3782,00124_00001,100,90,1.1529434
3783,00124_00002,100,90,0.9622728
3784,00124_00004,100,95,0.7776784
3785,00124_00005,100,90,0.8042597
3786,00124_00008,100,100,0.772937
3787,00124_00009,100,100,0.787942
3788,00126_00001,100,100,0.8055014
3789,00126_00002,100,100,0.8322279
3790,00127_00001,100,90,1.2638013
3791,00127_00002,100,90,1.6066671
3792,00127_00004,100,90,1.522998
3793,00127_00005,100,95,1.6631078
3794,00127_00007,100,90,1.9087728
3795,00127_00008,100,90,1.7214494
3796,00127_00009,100,95,1.5089022
3797,00129_00001,100,90,0.9677479
3798,00129_00002,100,100,1.128778
3799,00129_00007,100,100,1.4107366
3800,00131_00002,100,100,1.7386898
3801,00131_00015,100,100,2.0650013
3802,00132_00005,100,85,1.1774513
3803,00132_00006,100,85,0.9552169
3804,00132_00007,100,90,0.9571343
3805,00132_00008,100,85,0.97555
3806,00134_00006,20,85,5.8467332
3807,00134_00008,20,80,5.9910507
3808,00135_00006,100,100,1.5705808
3809,00136_00002,100,100,1.0968454
3810,00136_00003,100,100,1.0479881
3811,00137_00001,100,100,0.9994599
3812,00138_00005,20,100,6.1752181
3813,00139_00001,100,90,0.7276751
3814,00139_00002,100,100,0.7558525
3815,00139_00004,100,100,0.7882611
3816,00139_00006,100,100,0.9464617
3817,00139_00008,100,90,0.8078671
3818,00140_00007,100,90,0.6810789
3819,00141_00002,100,100,1.1825821
3820,00142_00001,100,95,1.8251425
3821,00142_00002,100,95,2.0151432
3822,00142_00003,100,95,2.1448557
3823,00142_00004,100,100,1.7281063
3824,00143_00001,100,100,0.8498118
3825,00143_00002,100,100,0.8379582
3826,00143_00003,100,100,0.9048634
3827,00143_00004,100,100,0.8144702
3828,00143_00005,100,100,0.8683446
3829,00143_00006,100,100,0.901469
3830,00144_00002,100,100,1.164675
3831,00144_00003,100,90,1.1744555
3832,00144_00004,100,90,1.3422
3833,00144_00005,100,90,1.3209802
3834,00145_00001,100,100,1.1034634
3835,00145_00002,100,100,1.0419251
3836,00145_00004,100,100,0.793043
3837,00145_00006,100,100,0.7792343
3838,00146_00001,100,100,1.0183266
3839,00147_00004,100,100,0.8580817
3840,00147_00005,100,95,0.7783432
3841,00147_00006,100,95,0.7832953
3842,00147_00007,100,100,0.8680441
3843,00148_00001,100,100,0.9249533
3844,00148_00002,100,100,0.92665
3845,00148_00003,100,95,0.9103406
3846,00148_00004,100,90,1.0934825
3847,00148_00005,100,100,0.9308521
3848,00149_00001,100,100,0.8212967
3849,00149_00002,100,100,0.7520468
3850,00149_00003,100,100,0.7268989
3851,00149_00004,100,98,0.7949996
3852,00149_00005,100,90,0.7929311
3853,00149_00008,100,95,0.7203828
3854,00151_00002,100,100,0.7913567
3855,00151_00003,100,100,0.9435318
3856,00151_00004,100,100,0.9802725
3857,00155_00002,100,100,1.2410373
3858,00155_00003,100,100,1.3982375
3859,00156_00007,100,100,1.2496298
3860,00157_00002,100,100,1.0808066
3861,00157_00003,100,95,0.9873701
3862,00157_00004,100,100,0.8821462
3863,00159_00003,100,90,0.9956455
3864,00160_00003,100,100,0.7844375
3865,00160_00004,100,95,0.7886727
3866,00160_00005,100,100,0.83066
3867,00161_00004,100,100,0.9853625
3868,00162_00001,100,95,1.7662191
3869,00163_00001,100,100,1.0434857
3870,00163_00002,100,100,0.9052914
3871,00164_00006,100,100,1.9545534
